gene	leverage
ZNF853	-0.1224
ZNF860	-0.1224
ZNF878	-0.1224
ZNF879	-0.1224
ZNF891	-0.1224
ZNF90	-0.1224
ZNF91	-0.1083
ZNF93	-0.1224
ZNF99	-0.1224
TPK1	-0.234
VAX1	-0.4634
UBXN8	-0.4623
ZKSCAN1	-0.3738
ZIC4	-0.4152
VGLL3	-0.8363
TREML4	-0.8845
TNFRSF18	-0.2418
TNFSF4	-0.3258
USP48	-0.4951
ZNF451	-0.2554
WBP2NL	-0.6489
ZBTB40	-0.4371
ZNF445	-0.6464
ACAN	-0.1589
ADORA1	0.1049
AMBP	-0.0644
AP1G2	-0.2429
CASK	0.0115
CD79A	-0.0493
CD79B	0.0138
CHERP	0.0405
COL3A1	0.0399
COMP	-0.1709
CTHRC1	-0.4637
CXCR3	0.0931
EIF4A2	-0.0386
FLCN	-0.3188
FLRT3	-0.6362
GNAS	0.1931
GPC3	-0.0639
LAMB3	-0.2431
LAMC3	-0.3343
MYL2	-0.0596
OXTR	-0.0781
PLCG2	0.4984
PRKACB	0.5699
PRKACG	0.5488
RPL11	0.1919
RRAGD	-0.2356
RYR1	-0.3613
SEC16A	-0.3073
TRAF2	0.5223
TRAPPC6B	-0.1765
ITGA7	0.0775
RFWD2	-0.8258
RAGE	-0.6355
COBRA1	-0.7422
KPNA2	0.1621
KPNB1	0.1347
DAP3	-0.1371
DLD	-0.2565
CDCP1	-0.384
ZSCAN4	-0.4201
PPIB	-0.0184
PEBP4	-0.9114
TAGLN	-0.3871
PDP2	-0.5863
RASGRP3	-0.3691
PDP1	-0.5835
AHNAK	-0.4424
PIGQ	-0.5556
ZDHHC3	-0.1102
RABGAP1	-0.476
RBBP9	-0.6611
PRKRA	-0.3699
THOC1	-0.1533
RBP3	-0.8511
TAL2	-0.6181
ZCCHC7	-0.4322
ZRANB2	-0.4204
PNRC2	-0.0168
MS4A2	0.0324
HIST1H1B	-0.6736
DRG1	-0.4729
GMCL1	-0.6071
HIST1H2AJ	-0.799
HIST2H4A	-0.57
HIST2H3C	-0.6275
HIST1H2BG	-0.661
RNASEN	-0.8207
C14orf106	-0.8253
VGLL4	-0.8191
SHD	-0.7675
ZDHHC16	-0.7334
MINA	-0.8291
WDR12	-0.3849
ACAT2	-0.3879
TTRAP	-0.4515
BCAS2	0.0713
DHFR	-0.6633
HIST4H4	-0.6125
HDAC11	-0.3702
IRAK1BP1	-0.5332
KLF8	-0.7693
NUP153	0.1591
TSLP	-0.4232
TAZ	-0.3325
NISCH	-0.6421
EFCAB6	-0.6905
COX5A	-0.1203
N4BP2	-0.3622
PCMT1	-0.4163
H3F3A	-0.6111
MYST4	-0.5799
IARS	-0.3641
CSTF1	0.0752
NUP50	0.0828
CDA	-0.7678
ARL5A	-0.6556
PTRF	-0.9854
ECSIT	-0.1695
NUP88	0.0623
RGPD5	-0.7874
KIF1A	-0.6751
VPS37A	-0.2597
FBXW2	-0.113
DDX54	-0.1886
METTL1	-0.6889
CIDEA	-0.511
CDH3	0.0185
HECW2	-0.5339
ELAC2	-0.4512
TACC2	-0.5967
ATP7B	-0.6393
THOC4	-0.7623
SENP3	-0.2079
HIST1H2AE	-0.9461
DPM1	-0.3396
PDZK1IP1	-0.5092
SETBP1	-0.8754
NDUFA13	0.0717
CDH16	-0.1981
TCOF1	-0.5814
DNASE1	-0.317
ATF7IP2	-0.533
FBXL12	0.0327
PREB	-0.2641
RAB30	-0.1516
KCNK1	-0.6743
CDK20	-0.5717
CHRNB1	-0.4642
MYL1	-0.2284
MAPK1IP1L	-0.3307
CUEDC2	-0.3814
CCDC101	-0.5637
CTNNBL1	0.0735
STAC3	-0.8685
GCSH	-0.3519
RAI2	-0.351
EIF1AD	-0.8808
CRYBA2	-0.5847
C2orf65	-0.9019
C21orf7	-0.9183
ELOF1	-0.6389
C18orf25	-0.6763
NUDCD3	-0.5825
LYAR	-0.3374
ROGDI	-0.466
MRPL4	-0.0222
VPS36	-0.4514
PPIL1	0.0154
SEC23IP	-0.1798
NEDD1	-0.0625
EMB	-0.635
FSD1	-0.5611
COX5B	-0.2832
FAU	0.0951
PDCD11	-0.0574
RPS6KA6	-0.2978
FXYD3	-0.7469
HBA1	-0.3315
C19orf10	-0.3139
IQCG	-0.7317
REG1B	-0.7133
WIPI1	-0.5968
C4orf17	-0.3413
DIS3L2	-0.0867
COQ6	-0.6126
NELF	-0.444
ADPGK	-0.2937
FAM107B	-0.9194
QTRT1	-0.3948
BCS1L	-0.8673
RPS3	0.4347
MKS1	0.0321
CCDC99	-0.5977
THNSL2	-0.641
HEATR2	-0.5318
CCDC109B	-0.6951
NDUFA6	-0.1413
C9orf9	-0.7969
WIPI2	-0.2133
RPL15	0.1262
VPS37D	-0.2615
NAA11	-0.7646
IPP	-0.8844
SHE	-0.7675
FAM175A	-0.7966
DDC	-0.3189
RQCD1	-0.9544
TMPRSS11A	-0.9513
APOL2	-0.6934
GNE	-0.4017
DACH2	-0.7318
SUV420H2	-0.6733
CRB2	-0.9165
MTCH2	-0.6685
KIAA1524	-0.8291
LOH3CR2A	-0.6685
AK1	-0.8768
AEBP1	-0.8444
FERD3L	-0.7915
UNC5CL	-0.4983
TCL6	-0.7577
UXS1	-0.7577
THEM4	-0.3061
DDX24	-0.1636
BAT3	0.0396
SYK	0.5603
COL1A2	0.2541
FKBP15	-0.6012
PRCP	-0.536
CTRB1	-0.5071
DKFZP686P1551	-0.2896
RIPOR2	-0.4445
SCUBE3	-0.5684
RIPOR1	-0.4236
USP30	-0.4594
OPTC	-0.6218
SPOCK3	-0.5522
SSC4D	-0.6032
PROC	-0.2359
SERPING1	-0.2166
OLFM3	-0.693
PSG3	-0.3824
PZP	-0.7698
SEMG2	-0.6142
SCN3A	-0.7223
GTPBP1	-0.7952
GULP1	-0.1949
SPOCK1	-0.774
THBS2	-0.3094
KIF13A	-0.3484
ART1	-0.7106
NPR1	-0.4233
HLA-F	-0.1097
CD1B	-0.4416
CD1A	-0.4728
CD1E	-0.5564
UCN	-0.7717
PLEKHB2	-0.49
PI3	-0.3742
LCT	-0.6832
HTR3A	-0.5197
DPH1	-0.5019
TMEM132A	-0.253
PSTPIP2	-0.5482
NOMO1	-0.0623
MT1G	-0.4126
CST7	-0.5946
SERPINA4	-0.805
CTSE	-0.6998
ACPP	-0.5863
CECR5	-0.6009
CD177	-0.115
SLC37A1	-0.6009
KLK4	-0.4131
APEH	-0.391
JMJD7-PLA2G4B	-0.6009
MT1F	-0.4478
MPDU1	-0.5025
FYTTD1	-0.4901
DNAJC10	-0.3664
COL6A3	-0.022
HAGH	-0.7617
GGTLC1	-0.6796
IGLL1	-0.418
MAEA	-0.5158
TKT	-0.7101
C11orf58	-0.8354
LYZ	-0.2717
SRPX2	-0.5606
C17orf65	-0.6009
CEP192	-0.0363
C9orf24	-0.6009
LCN1	-0.5058
STBD1	-0.6324
KIAA1632	-0.7041
SLC12A4	-0.5832
SUSD1	-0.7041
TTC3	-0.6227
SIGLEC6	-0.6423
PRSS8	-0.5093
MRI1	-0.7041
SHBG	-0.1964
CASPASE-9C	-0.4706
EIF4E1B	-0.7978
ARFGAP1	-0.0844
AVP	0.1807
LRP2	0.2192
CNGB1	-0.3682
CACNA1C	0.2166
CACNA1D	0.2169
CACNA1E	-0.4712
KCNJ10	0.0023
KCNJ12	0.0304
KCNJ16	-0.118
KCNJ2	0.0142
KCNJ3	0.0285
KCNJ4	0.001
KCNJ5	0.0239
KCNJ6	0.0374
KCNJ9	0.027
LYN	0.6365
ARF1	0.1189
TLN1	0.2036
BTK	0.4701
ITGB2	0.402
ITGB5	0.2349
ITGB6	0.1438
ITGB7	0.1978
ITGB8	0.1485
ITGBL1	-0.0344
PKD1	-0.1363
FBXO38	-0.8747
CD37	-0.4587
RAB35	-0.237
TBC1D10A	-0.2708
BDKRB2	0.1188
KNG1	0.0621
CCR5	0.2827
ACTN3	0.1499
ITGA1	0.1346
LMOD1	-0.3127
SORBS1	-0.2564
TPM1	-0.1003
TPM2	-0.1653
TPM3	-0.036
TPM4	-0.2206
ACTN2	0.288
ACTN4	0.2695
COL10A1	-0.0706
COL11A1	-0.047
COL11A2	-0.0873
COL12A1	-0.0699
COL13A1	-0.0888
COL14A1	0.0098
COL15A1	-0.0726
COL16A1	-0.1143
COL17A1	-0.036
COL19A1	-0.1182
COL2A1	0.0651
COL4A1	0.0743
COL4A2	0.1663
COL4A3	0.0081
COL4A4	-0.0211
COL4A5	-0.0005
COL4A6	-0.0157
COL5A1	-0.0002
COL5A2	-0.0806
COL5A3	-0.0693
COL6A1	0.0998
COL6A2	0.0071
COL7A1	0.122
COL8A1	0.0964
COL8A2	-0.1101
COL9A1	-0.095
COL9A2	-0.0141
COL9A3	-0.0281
FLNB	0.059
FLNC	-0.1592
GNB4	0.3788
ITGA10	0.04
ITGA11	0.0392
ITGA8	0.102
ITGA9	0.068
ITGAD	-0.0224
ITGAM	0.2227
ITGAV	0.3748
LASP1	-0.1403
LIMS1	0.0679
LIMS2	-0.079
MYO5A	-0.1859
PARVA	-0.0341
PARVG	-0.3301
HEL-S-265	-0.4793
DKFZP686J1372	-0.5349
HEL-109	-0.5349
HEL-S-82P	-0.5349
MICALL2	-0.4838
OK/SW-CL.5	-0.5349
PIKFYVE	-0.3945
SDC4	0.1722
SPTAN1	0.2522
MYOZ1	-0.2942
RAB11A	0.3234
RAB8A	0.2602
IGKC	0.0406
BMP15	-0.1913
BMP3	-0.3832
BMP8A	-0.3328
GDF10	-0.5176
GDF3	-0.5174
GDF9	-0.0692
INHA	-0.4579
LEFTY1	-0.4544
LEFTY2	-0.4704
SYNJ2BP	-0.3086
TDGF1P3	-0.636
ADORA2A	0.1174
IFI30	-0.5866
NRG3	-0.3216
IL1RL2	-0.6022
FERMT2	-0.3855
ADAMTS13	-0.5357
CALML3	0.0949
GNB2	0.4061
GNB3	0.3938
GNG12	0.3956
GNG3	0.3745
GNG4	0.3811
GNG5	0.3722
GNG8	0.3699
GNGT2	0.3443
PTGER1	0.0384
ADCYAP1R1	0.0535
ADRB1	0.1214
DRD1	0.0737
HTR4	0.0178
HTR6	0.1167
TSHR	-0.122
GCG	0.0666
GNAQ	0.3778
ADORA2B	0.0503
P2RY2	0.0573
FZD3	0.1334
FZD6	0.0618
GPR50	-0.0442
DRD2	0.1449
EDN2	-0.3455
EDN3	-0.3604
GHRL	-0.2647
GRM1	0.2293
SST	-0.2791
NAMPT	-0.5057
ADRA1A	0.135
ADRA1B	0.0908
ADRA1D	0.0457
GNA14	0.2326
GNA15	0.296
TRPC6	-0.2637
ADRB3	0.1412
DRD4	0.044
USP33	-0.3712
AVPR1B	-0.2191
HTR2C	0.106
RIT1	-0.3072
PLCB2	0.3326
PLCB4	0.3049
PLCD1	0.0248
PLCD3	-0.1752
PLCD4	-0.2696
PLCE1	-0.1308
LAMA1	-0.0371
BDKRB1	0.1034
GRM2	0.1041
GRM3	0.1319
GRM6	0.0988
GRM7	0.1506
LPAR4	0.025
LPAR5	0.0714
LPAR6	0.0224
HTR2B	0.0526
ARR3	-0.0305
GNRH2	-0.1715
GRB10	-0.2023
PHLPP1	-0.5731
C2CD5	-0.4338
RALGAPB	-0.5044
PDE1C	-0.5218
L1CAM	-0.0052
ALS2CR14	-0.7434
ARFIP1	-0.4687
ARFIP2	-0.4294
IGHA1	-0.3259
IGHA2	-0.3986
JCHAIN	-0.3449
NES	0.0218
FRAT1	-0.2928
FRAT2	-0.3341
FZD1	0.1188
LRP5	0.1383
LRP6	0.1889
WNT3A	0.2012
WNT8A	0.0761
WNT8B	0.0761
ANKHD1	-0.2504
ANKRD6	-0.5653
HLA-E	0.1442
RAB10	-0.0548
SORCS2	-0.5882
DPYSL2	-0.4214
FZD5	0.1345
ROR2	-0.2601
SNAP91	-0.3244
APH1A	-0.2548
APH1B	-0.2322
LRP5L	0.0208
NCSTN	-0.1583
PSEN2	-0.017
PSENEN	-0.2631
TLN2	-0.3536
C1QA	-0.1528
CRP	-0.2498
DCDC2	-0.4484
SSTR2	0.1327
VANGL2	-0.4369
WNT4	0.1168
DPYSL5	-0.4888
AQP5	-0.1094
RABGGTB	-0.1378
ASAP1	-0.2128
CYTH4	-0.4415
PLEKHA3	-0.6783
PLEKHA8	-0.5864
SHANK1	-0.2808
SHANK2	-0.3674
CNGA2	-0.2482
CNGA4	-0.4395
RAB11FIP3	-0.2745
RHO	0.0096
ASAP3	-0.5649
EXOC1	-0.3028
EXOC2	-0.2938
EXOC6	-0.2786
FBXO8	-0.2381
USP6	-0.42
ICA1	-0.7434
ICA1L	-0.7434
CD209	-0.3449
ELMO2	-0.1182
TNFAIP1	-0.4266
MTNR1B	0.0901
FZD10	0.0632
FZD7	0.1906
FZD8	0.0656
FZD9	0.142
OPN4	-0.2944
OPN5	-0.1203
RRH	-0.0124
WNT10A	0.0426
WNT11	0.0604
WNT16	0.0441
WNT2	0.058
WNT2B	0.0426
WNT3	0.0473
WNT5B	0.0617
WNT6	0.0526
WNT7B	0.0538
WNT9A	0.0512
WNT9B	0.053
DRD3	0.0899
FFAR4	-0.0284
GNRHR	0.048
HCRTR1	-0.0738
HRH1	0.015
HRH2	-0.0439
HRH3	0.0181
HTR1A	0.0249
HTR1B	0.0493
HTR1D	0.028
HTR1E	0.0428
HTR1F	0.0676
HTR2A	0.0933
HTR5A	0.0422
HTR7	0.0212
MTNR1A	0.0882
OPRK1	0.045
OPRL1	0.0185
OPRM1	0.1254
SSTR1	0.0411
SSTR4	0.0069
SSTR5	0.069
TMIGD3	-0.0487
LST1	-0.046
NTSR1	-0.2384
RAP1GAP	-0.3744
EXOC8	-0.0914
GABBR1	0.0361
GABBR2	0.0341
THBS4	-0.3837
GJC2	-0.4032
PRDX3	-0.3113
CCK	-0.3582
GAST	-0.3157
LILRA1	-0.2658
NCR3	-0.4977
CHRDL1	-0.1965
SIRPB1	-0.1949
PELI2	-0.3143
TLR1	-0.311
BEX3	-0.596
MTM1	-0.4904
CD22	-0.0627
IGHD	-0.2256
IGHM	-0.0276
TEC	-0.1007
LMX1A	-0.4202
TRPC5	-0.3985
CLNK	-0.3816
RUFY1	-0.4051
GRP	-0.2529
PPIL2	0.0407
CCKAR	-0.2948
LILRA4	-0.4107
FCER1A	-0.0203
FCER1G	0.0364
IGHE	-0.1126
LAT2	-0.0406
C1QB	-0.2676
C1QC	-0.2493
C1R	-0.2376
C1S	-0.2542
C2	-0.1696
C4A	-0.051
C4B	-0.1893
WDR41	-0.4034
CACNA1F	0.1343
DKFZP781H1715	0.0319
RASGRP1	-0.4425
CACNA1S	0.1506
ITPKC	-0.4705
PDE1A	-0.3441
PDE1B	-0.5466
CAPN8	-0.8104
CAPNS2	-0.6108
CASP12	-0.6039
CAST	-0.4317
CNDP2	-0.2982
MVD	-0.1488
PEPD	-0.2063
UFSP2	-0.7026
SCIN	-0.5124
SPRY3	-0.6218
HCN4	-0.7158
WASHC1	-0.4436
WASHC3	-0.4069
CCDC88C	-0.3975
PIK3C2G	-0.2538
HEG1	-0.7832
DEFB103A	-0.5312
TOLLIP	-0.0675
LILRA3	-0.1105
LILRB3	-0.3318
LILRB4	-0.1929
LILRB5	-0.2705
FCGR2B	0.1437
LILRA2	-0.3723
LILRA5	-0.4211
SH2D1B	-0.4037
NCR1	-0.3279
NCR3LG1	-0.4262
TRBV3-1	-0.2359
THBS3	-0.4047
CD8B2	-0.427
COL6A5	-0.4153
COL6A6	-0.4153
DKFZP686K04147	-0.4227
DKFZP686O12165	-0.3174
LAMB4	-0.3726
SIRPG	-0.2083
RNASE6	-0.6265
IGKV1D-13	-0.3954
KLRG1	-0.3948
VANGL1	-0.4199
CDIPT	-0.4881
IMPA1	-0.538
IMPAD1	-0.5437
MTMR1	-0.506
MTMR14	-0.506
MTMR2	-0.4766
MTMR3	-0.506
MTMR4	-0.4294
MTMR6	-0.4797
MTMR7	-0.508
MTMR8	-0.4925
PI4KA	-0.3538
PIK3C2B	-0.3496
PLCZ1	-0.2913
DPYSL4	-0.4325
LMTK2	-0.5742
TTBK1	-0.4026
DGKB	-0.5479
DGKD	-0.4496
DGKE	-0.5479
DGKG	-0.5479
DGKH	-0.5393
DGKI	-0.5479
DGKK	-0.5479
DGKQ	-0.3645
DGKZ	-0.2315
CEACAM3	-0.2214
CHAD	-0.3793
RABGEF1	-0.1674
RABGGTA	-0.0754
RAB8B	-0.192
HEL-S-96	-0.5985
CLEC4D	-0.407
FCGR1B	-0.3473
GPR45	-0.0254
GNAT1	0.0298
PDE6A	-0.2001
PDE6B	-0.2001
NRROS	-0.8246
PCDHGA5	-0.3438
IBSP	-0.4029
HOMER1	-0.2702
CPNE3	0.0428
IL1RAPL1	-0.5354
TRH	-0.2479
PLAUR	0.034
NTSR2	-0.2378
FFAR1	-0.1829
GPR4	-0.3721
GPRC6A	-0.2297
NMBR	-0.3193
P2RY10	-0.3721
TACR1	-0.2927
DCXR	-0.5966
INVS	-0.3686
GTPBP2	-0.5336
LMO6	-0.5918
PRICKLE2	-0.4588
PRICKLE3	-0.5813
PIF1	-0.0787
DKFZP434H018	-0.3082
GPR37	-0.0367
DKFZP761I2124	-0.6341
DKFZP762K123	-0.5955
EXOC3L1	-0.5955
EXOC3L2	-0.5955
EXOC3L4	-0.5955
EXOC6B	-0.4789
FLJ00339	-0.5955
SEC15L3	-0.6341
TNFAIP2	-0.5955
TNN	-0.4157
TNXB	-0.3824
XB	-0.4157
DKFZP686A03134	-0.6036
SEMA3B	-0.6793
SEMA3D	-0.6998
SEMA3E	-0.5705
SEMA3F	-0.3991
SEMA3G	-0.6639
DKFZP781F1414	-0.6036
PTGER3	0.0523
DTGCU2	-0.4371
ZBTB48	-0.3056
GRHPR	-0.4678
GPR37L1	-0.0672
ZMYM4	-0.8122
RAB11FIP1	-0.2727
MON2	-0.6816
FAIM	-0.2909
REEP5	-0.7742
FCAMR	-0.3986
MIR	-0.5092
OSCAR	-0.576
FCRL4	-0.3568
FCRLB	-0.2887
FERMT3	-0.2833
FLII	-0.4285
LRRFIP2	-0.6025
FLJ00371	-0.342
RFLNA	-0.6591
SLC22A16	-0.3507
SIGLEC11	-0.3528
SIGLEC12	-0.3477
SIGLEC7	-0.2381
FNTB	-0.1776
PSD	-0.6003
PLA2G1B	-0.1797
PLA2G2A	-0.1775
PLCL2	-0.3744
RASA2	-0.452
OR10G2	-0.2491
OR10G6	-0.2491
OR14A2	-0.2491
OR14K1	-0.2491
OR1F12	-0.2491
OR2AJ1	-0.2491
OR2I1P	-0.2491
OR2T7	-0.2491
OR3A4P	-0.2491
OR4A4P	-0.2491
OR4A8	-0.2491
OR4C45	-0.2491
OR4K3	-0.2491
OR4Q2	-0.2491
OR52E5	-0.2491
OR6J1	-0.2491
OR8U8	-0.2491
PMM1	-0.6594
RGS7BP	-0.688
INPP5K	-0.4994
HDGFL3	-0.3519
HIBADH	-0.6838
RASA4	-0.4494
RASA4B	-0.499
RASAL1	-0.4945
RASAL3	-0.499
RASIP1	-0.2454
RGL1	-0.4111
SHOC2	-0.4205
HSP70-1	-0.2589
NMNAT2	-0.1735
NUDCD2	-0.1601
IGLV3-10	-0.4167
VPREB1	-0.4683
VPREB3	-0.4941
IGKV1-6	-0.5338
IGKV1-8	-0.5338
IGKV1-9	-0.5338
IGKV1D-17	-0.5338
IGKV1D-43	-0.5338
IGKV1D-8	-0.5338
IGHV3-15	-0.4327
IGHV3-20	-0.4327
IGHV3-21	-0.4327
IGHV3-30-3	-0.4327
IGHV3-38	-0.4327
IGHV3-43	-0.4327
IGHV3-43D	-0.4327
IGHV3-49	-0.4327
IGHV3-64	-0.4327
IGHV3-64D	-0.4327
IGHV3-66	-0.4327
IGHV3-72	-0.4327
IGHV3-73	-0.4327
IGHV3-74	-0.4327
IGHV3OR15-7	-0.4327
IGHV3OR16-10	-0.4327
IGHV3OR16-12	-0.4327
IGHV3OR16-13	-0.4327
IL-18	-0.3347
ILKAP	-0.7237
LIMS4	-0.5808
PPP1R14B	-0.7275
PPP1R14C	-0.7275
TNS1	-0.4573
IP6K3	-0.3167
TSPAN3	-0.2218
NMNAT1	-0.6675
LIMD2	-0.8986
RBM11	-0.098
MLPH	-0.3829
PPP1R12C	-0.6236
SLC17A9	-0.7507
NCR2	-0.5201
NFAM1	-0.323
SH3PXD2B	-0.9385
NUDT16L1	-0.514
PALM2	-0.7764
PIP5KL1	-0.7583
SRXN1	-0.6855
SEMA5A	-0.7174
PPP1R10	-0.3236
UBE2NL	-0.5248
PYCR2	-0.5236
RAB1C	-0.4105
TBC1D14	-0.256
WDR44	-0.3883
TBC1D30	-0.4449
TOMM40L	-0.5242
STP	-0.5659
TRAFD1	-0.3467
ARRB2	0.528
GNA11	0.2791
GNG13	0.3676
GNG7	0.3819
GNGT1	0.3914
TNFRSF12A	-0.2693
NEU3	-0.5168
STOML3	-0.5911
BST1	-0.2752
TNFSF12	-0.379
PHACTR1	-0.4581
GJB2	-0.3932
PHACTR4	-0.4246
TNNI1	-0.025
SYT11	-0.4507
P2RX7	-0.2322
MINPP1	-0.5279
CORO2B	-0.5392
CLIC5	-0.7316
NEBL	-0.3746
SPRR1A	-0.3601
ADSS	-0.3959
SMTN	-0.3718
CCIN	-0.6108
NEXN	-0.5239
ACTR10	0.1364
XIRP1	-0.6108
PDIA6	-0.1791
SSH2	-0.4422
SSH3	-0.4318
MYO18B	-0.5553
SCN10A	-0.45
ABRA	-0.4768
TMSL1	-0.5638
TMSL4	-0.5638
CCT8	0.1431
LGALS2	-0.7765
HECW1	-0.1663
CCT4	0.0555
C9orf100	-0.6022
PARK2	-0.1752
C5orf25	-0.7999
XPO6	-0.71
EIF2S1	0.1386
VAPB	-0.4386
PTPLAD1	-0.7513
FAM105B	-0.8016
MGAM	-0.8778
NCKAP5	-0.8415
LRRC59	-0.8587
TMEM33	-0.208
CD52	-0.2625
PTPRCAP	-0.4072
PLS1	-0.5491
AIF1L	-0.7967
CD6	-0.8109
SELL	-0.3201
HLA-DMA	-0.4089
TRAC	-0.2836
TRAV19	-0.2836
TRAV8-4	-0.2836
FAXC	-0.2851
ICAM5	-0.1767
ICAM2	-0.3828
SELPLG	-0.4725
PDCD1	-0.3913
PDCD1LG2	-0.4585
LGMN	-0.5179
CNN3	-0.5423
SELP	-0.4951
HSPA14	-0.2442
ESAM	-0.8001
SIGLEC5	-0.418
SIGLEC8	-0.5709
SIGLEC9	-0.6639
GLYCAM1	-0.8038
LAG3	-0.5204
MARCH8	-0.5835
ICAM4	-0.3563
IFI35	-0.8375
FBXW4	-0.1336
MPP2	-0.5568
ANKRD11	-0.8204
TNR	-0.1774
CYLC2	-0.4105
MYOZ2	-0.2737
ADGRA2	-0.4073
ARF4	-0.0843
AKAP11	-0.468
ROPN1	-0.4895
ROPN1B	-0.4482
ULK2	-0.0484
UBE2W	-0.3238
ANGPTL3	-0.3529
LGALS3	-0.2472
MBL2	-0.3728
PAQR3	-0.5923
GGA1	-0.3348
UFM1	-0.7584
GABRB1	-0.437
KCTD13	-0.4496
ARMT1	-0.4729
DOK4	-0.5994
DOK5	-0.544
ATL1	-0.7389
AZI2	-0.5148
KIR3DL2	-0.4186
CLN8	-0.6355
BTN2A1	-0.7741
PRL	-0.4109
C5	-0.2108
C2ORF49	-0.8072
ZBTB8OS	-0.8072
STK26	-0.6829
RASGRP2	-0.5169
RASGRP4	-0.4782
PHKA1	-0.0748
PHKA2	-0.0502
PHKG1	-0.0652
PHKG2	-0.1689
TNFRSF10D	-0.7504
DSG2	-0.5858
KLK13	-0.4428
LILRA6	-0.5019
SLC9A3R2	-0.4458
CLCF1	-0.5915
CTF1	-0.486
KCTD10	-0.4371
SIGLEC16	-0.5644
DMP1	-0.1557
PRICKLE1	-0.1693
SLC12A6	-0.6871
EHBP1L1	-0.9233
TBC1D9	-0.8172
MFGE8	-0.1991
MTX3	-0.3637
FKSG42	-0.7337
MYOZ3	-0.4548
FRAS1	-0.6032
GSG1L	-0.4417
NEUROD6	-0.6508
SIGLEC1	-0.4873
IL31	-0.5933
IL31RA	-0.5899
MPP6	-0.3417
MIEN1	-0.9005
MKRN2	-0.4858
SPIRE1	-0.4858
SPIRE2	-0.4718
PPP1R1A	-0.1394
ZNF580	-0.632
TSGA10IP	-0.7585
TMEM170A	-0.8627
SLC12A1	-0.7806
SLC35F6	-0.8863
CLNS1A	-0.2731
HLA-B	0.2314
LIN7B	-0.1355
PRKAR2B	0.2515
TOMM70A	-0.6534
SPRED2	-0.5696
TTC1	-0.4139
PITPNM1	-0.4404
UBD	-0.1967
CUL5	0.2141
OXSR1	-0.4961
RAB22A	-0.3206
PLEKHJ1	-0.5191
TTC17	-0.5076
KLHL1	-0.533
MYO3A	-0.4761
RNF146	-0.125
SAMD8	-0.589
WDR13	-0.589
KCNK18	-0.5672
KLHL35	-0.54
TTC27	-0.5034
TTPAL	-0.589
DYX1C1	-0.7638
GRK1	-0.3281
ACLY	-0.1324
SMCR7	-0.2398
KPNA4	-0.0181
AKAP14	-0.5073
SI	-0.6205
SLC4A4	-0.5312
THOP1	-0.4163
ACCN2	-0.4821
C7orf16	-0.5706
DNAJC5	-0.1976
C11orf17	-0.6205
RSBN1	-0.446
TNK1	-0.8017
SLC1A6	-0.689
KCNAB1	-0.249
WDR16	-0.7407
RAB5C	0.0143
RAB33A	-0.4683
CABC1	-0.7539
SNX15	-0.7059
BANK1	-0.6619
KCNA2	-0.2424
ARL14	-0.7157
LONRF3	-0.7157
NAA16	-0.4747
RNF141	-0.7157
RRP9	-0.0343
TRPC1	-0.1583
TRPC3	-0.2819
TRPC4	-0.3792
CA8	-0.799
ITPRIP	-0.8122
CADM4	-0.9375
RABAC1	-0.1164
AAAS	0.0521
CHTOP	-0.2167
EIF4E	0.2408
FIP1L1	0.1357
HNRNPC	0.2536
KPNA3	-0.0234
KPNA5	-0.0862
KPNA7	-0.147
NDC1	0.0592
NUP155	0.0758
NUP188	0.0521
NUP205	0.0543
NUP210	0.1514
NUP35	0.0646
NUP42	0.0521
NUP54	0.1228
NUP58	0.0586
NUP62	0.1818
NUP93	0.0713
NXF1	-0.0334
NXF2	-0.2538
NXT1	-0.2489
POM121	0.204
POM121C	0.0556
SARNP	-0.2065
SMN1	-0.0363
THOC2	-0.2414
THOC3	-0.2843
THOC6	-0.2859
THOC7	-0.2234
TPR	0.2244
ZC3H11A	-0.185
CFTR	0.4008
ABCE1	-0.2318
EIF3F	0.2127
KIAA1109	-0.3769
APOBEC3G	-0.1053
ADRM1	-0.189
DKFZP564A2282	-0.1858
HEL-S-73	0.0252
IFP38	-0.2902
PSMG2	-0.5091
UBQLN1	0.1348
USP14	-0.4197
NXF3	-0.2604
TRIM71	-0.6091
NEDD8	0.242
AHSA1	-0.2131
DARS	-0.1052
KARS1	-0.3885
ROBO3	-0.1896
NFKBIB	0.0269
NXF5	-0.3397
SEPTIN1	-0.4734
ANAPC13	-0.471
DKFZP762H177	-0.4695
PPP3R2	-0.4339
PTTG1	-0.1221
PTTG2	-0.7764
UBE2E1	0.074
IST1	-0.5349
TNFSF13	-0.509
AP3M1	-0.4981
PINX1	-0.367
ZNRF4	-0.4574
FBXL7	0.0128
OAZ1	-0.1501
TDRD7	-0.3747
NCAPH	-0.4216
TNKS	-0.1844
TNKS2	-0.2832
OAZ2	-0.4733
OAZ3	-0.458
ODC1	-0.3425
TRPM4	-0.8124
CALR3	-0.2459
ZC3H15	-0.5553
TNFRSF11A	-0.0447
TNFRSF13C	-0.3504
TNFSF13B	-0.343
SPANXA1	-0.7144
UBA2	-0.307
NUP98/HOXC13	-0.8123
ZNF207	-0.6544
ZNRD2	-0.5681
SEPTIN3	-0.5605
SEPTIN6	-0.6539
PRKCSH	-0.088
RNH1	-0.5155
CLGN	-0.274
ECPAS	-0.4571
