gene	average_neighbors
HS2ST1	704.1190476190476
HS3ST1	712.433734939759
HS3ST2	712.433734939759
HS3ST3A1	712.433734939759
HS3ST3B1	712.433734939759
HS3ST5	712.433734939759
HS3ST6	712.433734939759
HS6ST1	704.1190476190476
HS6ST2	704.1190476190476
NDST1	704.1547619047619
NDST2	712.433734939759
F12	816.933734939759
STOML2	674.0601092896175
TRPC7	727.0625
LMLN	1087.301886792453
TTPA	1330.392857142857
CD96	930.3333333333334
USP17L2	950.25
CLEC2D	1400.21875
LY75	1614.0
COL23A1	775.3014354066986
GJD3	695.1194029850747
TEX19	693.8709677419355
DHX33	1110.6914893617022
TJAP1	709.8390243902439
LRFN4	801.1709401709402
GJB4	576.6170212765958
F11	726.4155844155844
FAM40A	1643.5510204081634
FUNDC2	484.8933333333333
GJB5	580.1086956521739
P2RX2	1158.0849056603774
P2RX3	1215.5
P2RX6	1185.6106194690265
SLC39A12	1122.804347826087
GJC3	865.6666666666666
GUCA2B	1780.842105263158
TKFC	1037.3829787234042
KCNE1B	1277.235294117647
STRIP1	1643.5510204081634
STRIP2	1643.5510204081634
MAP7D3	2229.6363636363635
MEGF8	886.4059405940594
MOSMO	1568.7301587301588
PLEKHA2	1404.2285714285715
PPM1H	2020.7586206896551
TACSTD2	659.4102564102565
CELSR2	509.35483870967744
DDX4	774.989010989011
GNAT3	840.430701754386
OGN	302.046875
NUDT14	1651.548076923077
GABRB3	1064.4347826086957
ST7	1482.0172413793102
MKL2	1023.1440677966102
FHIT	1308.5
FDXR	1706.3148148148148
PIN4	961.0169491525423
SLC16A2	1789.5588235294117
RGN	1769.837837837838
PYGB	883.4655172413793
FXN	600.890625
RBM9	585.5374449339207
AP4M1	887.6201550387597
SLC6A8	1269.7
GNB2L1	677.5114678899082
RUFY2	1893.1538461538462
TRA	614.0666666666667
RHBDL2	865.5652173913044
P2RX4	1196.823076923077
GNMT	641.7444444444444
CDK5RAP1	1243.84375
TRPM2	992.4285714285714
KCNG3	299.1276595744681
KCNV2	299.1276595744681
KCNG4	521.843137254902
KCNG1	521.843137254902
MAP7	1753.0
TES	564.8684210526316
KCNV1	521.843137254902
CNNM3	610.1168224299065
C1orf61	1368.6734693877552
TSSC4	872.25
C8orf33	710.7716535433071
CDAN1	1747.5555555555557
SLC39A1	1078.6666666666667
CAMK2N1	1349.0
HPCA	974.2248062015503
ZDHHC8	1380.0833333333333
SPOCK2	467.9047619047619
SPTLC1	405.93617021276594
SLC25A34	547.8235294117648
SDHB	335.1102362204724
KTI12	1238.655172413793
RBM45	1238.655172413793
LYPLA2	634.515625
ALDH5A1	1455.3214285714287
ABCB4	1718.688524590164
NUBP2	719.7407407407408
CIAO2B	627.6037735849056
RECQL4	786.3739837398374
BAIAP3	636.9268292682926
PDZD2	811.3205128205128
PHYHIP	483.4561403508772
ALDH1A3	766.0813953488372
SPG7	530.268156424581
LAGE3	1305.4016393442623
AKR1E2	925.0363636363636
SMOX	686.6
ANXA11	582.5
ALOX15	1908.9
MKKS	780.1206349206349
ARID3C	1722.3636363636363
BBIP1	874.1619047619048
LIAT1	1080.0294117647059
MZF1	954.695652173913
CADM1	555.3225806451613
SETDB2	1270.304347826087
BARX1	908.2291666666666
CCDC155	937.3932584269663
FATE1	672.936170212766
RAD54L	918.8014184397163
TWNK	823.0277777777778
SPATA18	1185.1489361702127
PHLDA3	1142.3809523809523
ZNF326	1264.8666666666666
DEFB4A	996.877358490566
PC	827.8156028368794
NFS1	550.8
MPO	817.7236842105264
HPGDS	840.9639639639639
DKFZP434J1672	874.6407766990292
RAD54B	764.2602739726027
POLG	1393.3544303797469
PPIP5K2	1036.0416666666667
FIGNL1	981.6946902654868
FOXN2	1239.4197530864199
FOXD4	768.8666666666667
SPIN1	666.5148514851485
HIRIP3	924.8612565445026
SFMBT1	1173.446540880503
HUS1B	1122.215909090909
TMEM219	1871.45
PPIP5K1	1910.4444444444443
TDO2	1086.4960629921259
LSS	1220.6592592592592
MGME1	1134.0
OCA2	2013.1666666666667
SLC45A2	2013.1666666666667
PARPBP	874.6407766990292
SSBP1	869.0
POU6F1	1548.5714285714287
PRELID3A	1602.3636363636363
PRELID3B	1602.3636363636363
PRMT9	920.2698412698413
SWI5	956.0
SLC6A6	1536.8139534883721
SSX7	1640.7586206896551
TMEM135	1220.6592592592592
TAF11L11	1037.0411764705882
TAF11L12	1037.0411764705882
TAF11L13	1037.0411764705882
TICRR	1044.6184210526317
ZNF18	981.952380952381
MUC2	651.0989010989011
GRK5	815.2185314685315
SCO2	723.2485875706215
VCAN	540.5588235294117
CSDA	1363.1818181818182
TRO	1363.765306122449
PCDH7	603.438679245283
SYTL2	782.3206106870228
PPP1R2P9	1102.5428571428572
CASC5	1051.025641025641
SCN2A1	1483.0357142857142
KIAA1949	1102.5428571428572
NXN	1418.0641025641025
SGOL2	1322.4565217391305
C9orf75	1102.5428571428572
C1orf114	1102.5428571428572
ITGB1BP3	937.4367816091954
NPDC1	648.568493150685
C7orf64	450.65644171779144
PHF17	1212.088888888889
CD5L	1503.9732142857142
RBMS1	854.4150943396227
BPY2	1077.962962962963
SHFM1	1549.3333333333333
S100P	739.2916666666666
ENSA	1141.9444444444443
IKBKAP	645.8190476190476
C1D	655.1990291262136
EMID2	1323.1290322580646
CDYL	1181.38125
MDS1	1333.640625
NHP2L1	548.1607142857143
BPY2B	1167.590909090909
BPY2C	1077.962962962963
BTG3	649.2372093023256
GADD45GIP1	561.3936170212766
GORAB	1653.5555555555557
SHMT1	1019.252427184466
CSN1S1	1239.2666666666667
C15orf23	513.8723404255319
C19orf57	620.4494382022472
CCDC90B	527.4285714285714
ZNF434	595.9428571428572
SERF2	476.7521367521368
LENG8	607.8627450980392
DNPEP	530.8415300546449
FAM86C	627.9245283018868
TACO1	577.0290697674419
IGSF21	421.8456375838926
RCBTB2	1299.2307692307693
FAM115A	684.7659574468086
FAM134A	716.3282442748092
CRYGC	715.4318181818181
HMGXB4	1854.0454545454545
ADH5	561.4642857142857
MAGEE1	957.175
FAM176A	578.9389312977099
FAM190B	670.5757575757576
B4GALT3	437.30526315789473
TP53AP1	627.9245283018868
ABCB8	614.0625
XPNPEP1	914.7733333333333
CBR3	466.47058823529414
RAD51AP2	1315.4285714285713
DHX30	1005.2072072072073
FXYD6	857.4489795918367
MPHOSPH6	485.327868852459
FRMD1	1009.2051282051282
HVPS41	413.6923076923077
FAT4	649.2171717171717
INS-IGF2	973.2142857142857
NBEA	572.6063829787234
KAL1	1207.9545454545455
GPR125	749.5294117647059
MRPS34	386.26506024096386
CPNE2	486.1111111111111
AKAP2	1003.0
S100Z	615.75
ACO2	695.5234375
AKAP3	661.3953488372093
AKAP4	660.8064516129032
NAA35	719.0882352941177
ATP13A3	757.2692307692307
TIAF1	1291.2282608695652
CXCR2	861.7996127783156
RP1	1392.8275862068965
ANKRD53	599.6666666666666
TERB1	674.6612903225806
DCLRE1B	879.5454545454545
WDR45B	542.25
TBC1D10B	596.4545454545455
TBC1D10C	582.0
TBC1D13	596.4545454545455
TBC1D24	596.4545454545455
TINAG	722.483870967742
ANKS3	647.0632911392405
CFD	968.6767676767677
CFB	590.7636363636364
CFHR2	849.1311475409836
CFHR4	785.9090909090909
CFHR5	767.7391304347826
DF	874.0172413793103
GJE1	341.2857142857143
EMP1	506.2857142857143
EMP3	645.125
ZMYM3	1469.5
MAB21L2	801.7272727272727
DIMT1L	1629.6896551724137
USP40	1202.9473684210527
GPR77	600.2285714285714
CFP	358.9080459770115
CFHR3	419.11538461538464
CFI	467.5472972972973
VSIG4	419.11538461538464
HIVEP2	1144.142857142857
TTN	468.5800865800866
MYOM2	514.2875
PDRG1	623.2222222222222
TUBB2C	631.6774193548387
PCOLCE2	827.3
SERPINH1	538.7553191489362
ISLR	862.0227272727273
MXRA8	602.3777777777777
CRTAP	639.933734939759
P3H1	649.6086956521739
TLL1	865.6782608695652
COL20A1	683.7866666666666
FBLN2	599.454081632653
PDNP1	877.7682926829268
SRPX	853.0204081632653
DHDDS	776.3333333333334
FOXR2	620.3650793650794
MAN2A1	1091.1
GIPC2	676.375939849624
GIPC3	1108.4418604651162
SHISA6	841.7619047619048
MRFAP1L1	924.8333333333334
PB1	1370.3428571428572
RPUSD2	512.75
MTMR10	729.0228571428571
SVEP1	700.2515723270441
CPXM2	700.0360360360361
EXPH5	653.8322147651006
TMEM57	706.0090909090909
TTC37	551.9045454545454
MAN1C1	676.991304347826
ZNF592	706.0090909090909
MAN1A2	706.0090909090909
RMND5A	655.775
MTMR11	706.0090909090909
CLPB	720.8188976377953
MGAT1	693.7094017094017
MAN2B1	688.4070796460177
NRAP	576.4146341463414
TMOD2	928.9444444444445
KIAA1009	716.8125
DEFA1	401.0612244897959
VSNL1	408.78980891719743
SLC25A36	598.1704545454545
COX6C	417.8333333333333
WFDC2	562.3614457831326
HSPBAP1	562.3614457831326
C9orf82	579.552
DFNA5	562.3614457831326
TMEM90B	619.9375
C10orf2	699.1085271317829
NDUFB8	873.12265758092
MPHOSPH9	790.7777777777778
GLIPR2	790.7777777777778
C20orf20	465.0
MLIP	1286.1157894736841
C1orf128	972.3953488372093
SEPT3	784.8771929824561
MAOA	954.3225806451613
TARS	947.625
PTPLB	1007.4117647058823
TMEM222	492.7435897435897
ST3GAL3	158.23762376237624
WFS1	919.0227272727273
C4orf27	590.1785714285714
MRPS31	235.84920634920636
ACAP3	554.2333333333333
PDDC1	515.2173913043479
PRSS23	426.6178010471204
GFOD1	479.8666666666667
BAT2L1	627.7016129032259
USP54	634.6228070175439
KIAA0913	634.6228070175439
ALG13	589.8333333333334
MEGF11	596.2840909090909
EFCAB4B	621.7830188679245
MEGF6	574.4265734265734
SSPO	583.5888888888888
RPS6KC1	849.516129032258
LPHN1	636.719298245614
BAI1	398.23636363636365
BAI2	584.0714285714286
SLC6A12	625.1818181818181
LPHN2	591.0
CENPBD1	522.2340425531914
CCDC88B	574.1578947368421
CHPF	530.5192307692307
LGI4	444.46153846153845
LGI2	479.9166666666667
PDZD7	291.1566265060241
USH1C	286.4313725490196
WHRN	303.625
MYO7B	570.7222222222222
USH1G	179.3181818181818
CYR61	810.6888888888889
C8orf48	501.85377358490564
MOBKL1B	511.13461538461536
TSPYL4	493.6181818181818
BAT4	511.7674418604651
FAM164C	505.74869109947645
CCDC11	489.08843537414964
C10orf18	517.2222222222222
SCNM1	504.13793103448273
CCDC67	513.5757575757576
C20orf195	604.505376344086
C21orf91	511.7674418604651
ZFC3H1	698.5748502994012
CCDC112	506.29411764705884
C19orf25	509.014598540146
KIAA1539	511.7674418604651
C1orf111	511.7674418604651
C7orf50	511.7674418604651
TTC14	511.7674418604651
FAM13C	511.7674418604651
DFNB31	226.0
KIAA0368	384.53846153846155
PLDN	260.28
PTPRN	600.75
RBFOX1	1004.8928571428571
KCNA3	569.675
CABP4	1323.3777777777777
CD200	907.7619047619048
ZKSCAN3	832.6190476190476
CERCAM	560.7931034482758
CHRNB2	1033.9016393442623
LYNX1	1532.953488372093
LYPD1	725.9322033898305
CHRNA3	763.84
CHRNA6	1053.09375
DPYS	1012.2564102564103
DKFZP686E1183	538.8571428571429
GUCY2D	602.68
DKFZP686G1650	755.7619047619048
TSNAX-DISC1	755.7619047619048
GUCA1B	655.75
GUCA1C	744.4444444444445
NAALADL2	840.6666666666666
TSNAXIP1	662.3913043478261
CELSR3	387.34444444444443
NARS	662.4147727272727
HPCAL1	679.7182320441989
RCN1	651.6784565916398
SC4MOL	658.6838709677419
SFRS14	658.6838709677419
ACOT7	634.3664596273292
FAM46B	634.0056818181819
VSTM2L	657.025641025641
MTERFD2	658.6838709677419
BEND2	658.6838709677419
KIAA2026	658.6838709677419
CLEC4F	658.6838709677419
R3HDM2	658.6838709677419
GPATCH8	658.6838709677419
R3HDM1	658.6838709677419
C17orf81	658.6838709677419
FAM21C	658.6838709677419
C11orf41	658.6838709677419
AHDC1	658.6838709677419
PHPT1	659.0231213872833
ST6GALNAC6	658.6838709677419
STAC2	658.6838709677419
HSN2	658.6838709677419
ZCCHC13	658.6838709677419
FAM193B	653.1648351648352
METT11D1	592.2823529411764
C2orf3	658.6838709677419
ZC3H10	632.2171717171717
KIAA0174	644.0566037735849
ZNF804A	658.6838709677419
ZNF276	649.6627906976744
SAPS2	658.6838709677419
ENTPD6	658.6838709677419
SPHKAP	957.5833333333334
ST8SIA3	884.75
IGJ	1185.695652173913
B3GALT6	496.1782178217822
B3GAT1	496.1782178217822
B3GAT2	496.1782178217822
B4GALT7	486.5769230769231
XYLT1	496.1782178217822
XYLT2	496.1782178217822
SLC16A3	956.2121212121212
SLC7A6	1135.258064516129
SLC7A9	1066.6363636363637
CARTPT	871.2444444444444
CEACAM7	549.2315789473685
EMILIN2	454.51807228915663
VWA1	454.96907216494844
VASN	921.972972972973
TNFRSF10C	1041.1470588235295
SCGB1A1	598.688524590164
AZGP1	640.3846153846154
GBP3	1182.7777777777778
GALNT6	408.98496240601503
HPS5	787.5833333333334
MUC16	241.28571428571428
PRELP	386.2542372881356
SACS	709.7788461538462
PRUNE	727.2941176470588
KIF9	1281.5833333333333
PIP	1092.8194444444443
KCNAB2	369.8961038961039
ORM1	1036.3472222222222
MARCH4	930.0
CCL3L3	1351.9772727272727
ARL6IP5	1053.530303030303
ACOT9	2112.8
ALKAL1	1372.4
URI1	2297.6666666666665
ATP12A	1270.5652173913043
FXYD4	1375.7380952380952
RS1	1768.7586206896551
TOR1AIP2	1165.0740740740741
NLGN3	628.2323943661971
NLGN4Y	668.1098901098901
CORTBP1	896.5416666666666
G2E3	1012.1076923076923
TET3	1355.0657894736842
NKX2-4	1211.7058823529412
SLC25A20	1169.027027027027
MTMR12	745.2666666666667
THAP3	1311.1129032258063
P4HTM	1446.4444444444443
SPATC1	1061.7857142857142
TCTEX1D4	1091.188679245283
METTL2B	1136.032258064516
ABCB5	1467.142857142857
TIMM44	633.6470588235294
KCNC1	439.0566037735849
YME1L1	1099.6354166666667
ULBP3	614.123076923077
PRDX6	978.4513274336283
RYR3	961.472972972973
CNGA1	955.6478873239437
PYGL	895.2142857142857
PYGM	860.0090497737557
CDS1	685.875
CDS2	701.695652173913
PLCL1	646.7628865979382
GLG1	1594.2884615384614
GPR78	931.0833333333334
ADRBK2	1157.891304347826
TRPM6	969.25
TUBA4	1172.1836734693877
CST5	672.5
ABI3BP	645.875
TMEM147	553.375
CSN3	1344.275
DUSP28	1723.6052631578948
MOSPD1	1549.111111111111
ODF4	659.7323943661971
H1FNT	644.4782608695652
POU5F2	1207.6875
SHISA3	644.4782608695652
TMEM100	644.4782608695652
LCMT1	485.04918032786884
KIAA1217	509.10769230769233
GIN1	655.3846153846154
ARMC7	608.2380952380952
KCTD4	404.1320754716981
GUCY1A2	931.1395348837209
GUCY1A1	1153.4468085106382
GUCY1B1	1114.873873873874
PDE9A	1098.4065934065934
PTS	1108.2111111111112
ETNK2	982.4545454545455
ACTL7A	495.3
C2orf28	647.4285714285714
DMRTB1	504.6695652173913
SETD8	1495.8181818181818
ADI1	703.7
TBCEL	633.2093023255813
MEPCE	1079.5
LNX2	825.629213483146
ZSCAN23	563.9347826086956
ZFAT	639.2857142857143
C5orf13	607.5357142857143
CDH13	396.0487804878049
PCDH12	363.9668874172185
PCDHA7	493.9778761061947
PCDHGC5	507.6027397260274
CDH19	366.2027972027972
CDH22	366.2027972027972
CDH23	365.63953488372096
CDHR1	366.2027972027972
CELSR1	395.46153846153845
DCHS1	370.75147928994085
FAT2	366.2027972027972
FAT3	366.2027972027972
PCDH10	362.7515923566879
PCDH11X	396.47798742138366
PCDH11Y	366.2027972027972
PCDH15	352.25165562913907
PCDH20	355.6953642384106
PCDH9	366.2027972027972
PCDHA1	366.2027972027972
PCDHA11	361.3034482758621
PCDHA12	362.1027397260274
PCDHA2	361.3034482758621
PCDHA3	361.3034482758621
PCDHA5	361.3034482758621
PCDHA6	363.59060402684565
PCDHA8	361.3034482758621
PCDHA9	352.2733333333333
PCDHAC2	366.9791666666667
PCDHB1	366.2027972027972
PCDHB10	369.29655172413794
PCDHB11	573.5413223140496
PCDHB12	366.2027972027972
PCDHB13	366.2027972027972
PCDHB14	365.7551020408163
PCDHB15	366.2027972027972
PCDHB16	366.2027972027972
PCDHB18P	366.2027972027972
PCDHB2	356.88513513513516
PCDHB3	399.0248447204969
PCDHB4	366.2027972027972
PCDHB5	366.2027972027972
PCDHB6	366.2027972027972
PCDHB7	366.2027972027972
PCDHB8	366.2027972027972
PCDHGA1	366.2027972027972
PCDHGA11	356.88513513513516
PCDHGA2	366.2027972027972
PCDHGA3	366.2027972027972
PCDHGA6	366.2027972027972
PCDHGA8	359.5068493150685
PCDHGB3	356.88513513513516
PCDHGB7	366.2027972027972
SCUBE1	702.3125
PCDHGC3	574.4505494505495
PCDHGB1	266.50485436893206
PCDHGB4	277.0888888888889
PCDHA10	281.6235294117647
PCDHGC4	282.1954022988506
PCDHGA10	327.74418604651163
PCDHGB2	308.5263157894737
PCDHGB5	306.1666666666667
PCDHGB6	327.74418604651163
TMEM223	293.22093023255815
FAM84B	996.7894736842105
AMBN	429.89908256880733
AMTN	429.89908256880733
ANO8	377.8467741935484
APOL1	366.1418918918919
HRC	470.021582733813
BPIFB2	429.89908256880733
MESD	974.7407407407408
CALU	438.5083333333333
CAPRIN2	1003.664
GJA10	496.52777777777777
CKAP4	515.8830409356725
STC2	467.020202020202
EVA1A	429.89908256880733
SERPINA10	412.2867647058824
FAM20B	429.89908256880733
FSTL3	573.21875
FUCA2	426.0090909090909
GOLM1	425.855421686747
MELTF	360.8076923076923
MEPE	429.89908256880733
MGAT4A	429.89908256880733
MSLN	314.57013574660635
SCG3	592.5
SPP2	429.89908256880733
GJA9	196.57894736842104
GJB7	496.52777777777777
GJD4	196.57894736842104
SLC38A3	677.2526315789473
FAM20A	424.30379746835445
FAM20C	424.3301886792453
PCDH19	171.46153846153845
PCDHGA7	175.86666666666667
PCDHGA9	175.86666666666667
SDK2	171.46153846153845
SMEK2	808.0
IMMT	348.3196721311475
TOMM20	372.97350993377484
KIAA1377	418.59415584415586
NDUFB9	840.3595505617977
C16orf59	527.4347826086956
TBC1D25	502.23571428571427
SCOC	441.55056179775283
C1orf216	460.65822784810126
MORC2	986.1481481481482
FABP7	895.2727272727273
TASOR	975.3461538461538
CHST4	182.92537313432837
BCAN	449.5047619047619
DSC1	614.6857142857143
DSG4	537.3
DSC2	565.060606060606
HADHA	1253.2330097087379
CACNB3	1072.9809523809524
CER1	727.442396313364
AFG3L2	853.8703703703703
CACNB4	1056.8878504672898
GPC4	732.1651785714286
TMED5	1010.3829787234042
NACA2	1123.625
C20ORF112/RUNX1	1361.837837837838
RTCB	1116.8148148148148
FRZB	987.5508474576271
SFRP5	995.8290598290598
TSPAN7	1277.445652173913
DKK2	954.233870967742
DKK4	966.7540983606557
PRDM11	1726.3090909090909
RUNX1/C20ORF112	1361.837837837838
RUNX1/CBFA2T2	1361.837837837838
LRRC4B	698.1818181818181
WLS	897.25
PORCN	1100.1684210526316
PPP6R2	1494.9607843137255
TXNL4B	981.1584158415842
RBMY1E	880.175925925926
SNX32	717.8823529411765
SUMF2	1003.9848484848485
RNPEP	1151.1764705882354
ZNF653	1852.9583333333333
KCNIP4	832.8888888888889
PRLHR	790.1627906976744
ACCN1	815.4814814814815
ACCN3	627.325
SNX22	991.7037037037037
LAD1	608.25
PVRL2	360.74242424242425
ACKR2	999.5040650406504
ACKR4	999.5853658536586
CCR1	919.0510440835267
CCR10	919.4362801377727
CCR2	925.8813747228381
CCR3	904.0805585392052
CCR4	924.1359447004609
CCR6	923.1383874849579
CCR8	926.1647331786543
CCR9	928.5849514563107
CCRL2	1000.811475409836
CD164	863.7049180327868
CX3CR1	925.4009661835748
CXCR5	932.7948717948718
CXCR6	933.6102314250913
RARRES2	882.6460176991151
XCR1	927.7935779816514
GRK6	822.3883495145631
XPR1	1608.8181818181818
ATRNL1	896.84375
KLK1	994.0120481927711
CXCL14	906.2222222222222
PF4V1	869.5593220338983
PLP2	717.1294964028777
TPST1	813.3304347826087
CHRNE	543.0434782608696
SLURP1	278.34615384615387
SLURP2	257.75
CHRNA2	289.39130434782606
CHRNB3	272.9
CHRNB4	895.0535714285714
CHRNA5	302.27272727272725
GPR15L	1958.6666666666667
GPR119	1037.9851851851852
TIMM8A	878.6428571428571
ANKS1B	641.2758620689655
UFD1L	1020.2
MRPL28	279.25925925925924
PON2	970.0
NDUFB10	941.6301886792453
BEST1	777.0322580645161
ANKRD50	645.6086956521739
GOLPH3	427.65625
BORCS5	466.85714285714283
CFAP410	249.8
DKFZP667O202	627.9791666666666
MFF	663.2941176470588
MIEF1	541.7037037037037
MIEF2	663.2941176470588
NEK5	385.0
SORCS1	558.4929577464789
FUT7	1356.875
TNFSF8	1326.9130434782608
GSTM1	741.2380952380952
ABCC8	1074.8156028368794
AKNA	1450.187969924812
ARPP19	1471.1518987341772
COMMD3	1199.6060606060605
CELF4	876.3157894736842
CELF6	876.3157894736842
DISP3	876.3157894736842
DUS1L	1310.7083333333333
HDDC2	1502.5
PTPMT1	2108.9583333333335
GCH1	1199.267857142857
GPAM	1355.3095238095239
GPAT2	969.1
MCCC2	892.3333333333334
HSPB3	566.8727272727273
INSM2	876.3157894736842
PDE2A	876.3157894736842
VSX1	876.3157894736842
VWC2L	876.3157894736842
BMP2K	1478.8863636363637
EFHA1	1478.8863636363637
CNKSR2	511.811320754717
SNTB1	589.2068965517242
MAP3K7IP2	771.3814432989691
HIST1H2AL	1162.3174603174602
C10orf119	1876.3529411764705
HSD17B14	827.7903225806451
SLC27A5	3724.0
RELT	915.9090909090909
MYCL1	1359.03125
MYCL2	1335.2916666666667
SCN2A	417.25925925925924
DKFZP686K08123	791.7857142857143
DKFZP781A0295	791.7857142857143
FRY	791.7857142857143
PAPSS2	1570.7142857142858
FAM127B	542.4262295081967
TMCO6	628.1818181818181
FAM127A	628.1818181818181
NMNAT3	1137.125
SLITRK1	229.44444444444446
SLITRK2	410.6296296296296
SLITRK3	229.44444444444446
SLITRK4	229.44444444444446
SLITRK5	229.44444444444446
SLITRK6	229.44444444444446
ADCYAP1	757.4355400696865
TPBG	799.3703703703703
DLST	339.646017699115
PODN	741.5882352941177
RILPL2	349.1666666666667
SEL1L3	435.94117647058823
KIAA1543	435.94117647058823
C14orf147	435.94117647058823
RGR	1129.588785046729
GUK1	1646.1971830985915
SDHA	770.4047619047619
TMPRSS11D	1499.85
KRT1	543.0451977401129
KRT5	611.7921348314607
WDYHV1	355.83846153846156
SPEF1	568.625
HPRT1	463.5777777777778
IGF2BP2	963.7916666666666
OLFM2	552.5
KNS2	254.27272727272728
ZNF655	378.5533980582524
C12orf11	848.75
KLHDC2	821.0444444444445
ZFYVE27	657.8503937007874
ATP5H	644.4782608695652
ATP5MGL	629.6862745098039
ATPAF1	731.1756756756756
DKFZP434L0816	741.7101449275362
ATPAF2	725.3375
GABRE	587.7916666666666
EEF1A1P5	717.829268292683
EEF1DP3	717.829268292683
EFCC1	717.829268292683
LOC392793	717.829268292683
GABRG1	591.5825242718447
GABRP	600.1063829787234
SYNE4	1549.5555555555557
PPP4R3C	1551.9268292682927
PPP4R4	1666.3673469387754
SFRS9	853.4230769230769
PAIP2	826.7857142857143
GCNT1	557.2440944881889
GABRB2	679.453947368421
GABRG2	620.5170068027211
MAN2A2	497.40816326530614
LOH12CR1	813.4545454545455
PAM	907.9814814814815
SFRS2IP	493.2325581395349
SFRS11	507.38235294117646
TROVE2	971.6363636363636
CROCC	1165.857142857143
HNRPLL	608.1951219512196
EIF2C1	599.4
RBM12	611.9285714285714
ERO1L	729.3870967741935
ERO1LB	640.9411764705883
C12orf35	642.1
SFRS6	622.7878787878788
ZFP161	1283.5
C1orf63	1067.3333333333333
PTCD3	364.1656804733728
SSFA2	464.54285714285714
PAIP2B	634.3333333333334
CDC45	602.7267441860465
CCNYL1	853.9565217391304
CCNYL2	853.9565217391304
CCNYL3	853.9565217391304
GINS1	633.3669724770642
TPD52L3	864.6363636363636
MLF1IP	908.6666666666666
MAL2	997.25
TPD52L2	995.4615384615385
STAU2	585.5714285714286
LGI1	945.5189873417721
NCDN	585.4545454545455
SNX19	428.94117647058823
CLEC3B	714.8823529411765
MYST2	434.91477272727275
FASTK	526.4886363636364
C10orf10	394.73846153846154
